HBD_cid,HBD_smiles,Vendor Status
65443818,CS(=O)(=O)CCS(=O)(=O)CC(C(=O)O)N,True
65458524,C1CC(C1)CSCCC(C(=O)O)N,True
65473244,CCC(C)S(=O)CC(C(=O)O)N,True
65473441,CC(C)(C)S(=O)CC(C(=O)O)N,True
65473446,CS(=O)(=O)CCS(=O)CC(C(=O)O)N,True
65473639,COCCCS(=O)CC(C(=O)O)N,True
65474417,CC(C)CS(=O)CC(C(=O)O)N,True
65474612,COCCS(=O)CC(C(=O)O)N,True
65552285,CSCCC(C(=O)O)NS(=O)(=O)CC#N,True
65553539,CS(=O)(=O)CCC(C(=O)O)NS(=O)(=O)CC#N,True
65553984,CSCCC(C(=O)O)NS(=O)(=O)CC#N,True
65597727,C1CC1CCSCCC(C(=O)O)N,True
65803670,C(CSCCOC(F)(F)F)C(C(=O)O)N,True
65810986,CCC(C(=O)O)NS(=O)(=O)CCS(=O)(=O)C,True
65811348,CCC(C(=O)O)NS(=O)(=O)C(C)C,True
66046441,CCC(=C)CSCCC(C(=O)O)N,True
66102524,CC(CO)CSCCC(C(=O)O)N,True
66102525,CCOC(=O)C(CCSCC(C)CO)N,True
66102843,CC(CO)CSCC(C(=O)O)N,True
66104148,CC(CCO)SCC(C(=O)O)N,True
66104538,CC(CO)CSCCC(C(=O)OC)N,True
66137299,CCOC(=O)C(CSC(C)CCO)N,True
66137311,CC(CCO)SCC(C(=O)OC)N,True
66137749,CC(CCO)SCCC(C(=O)OC)N,True
66139141,CC(CC(=O)O)SCCCN,True
66139313,CC(CCO)SCCC(C(=O)O)N,True
66139314,CCOC(=O)C(CCSC(C)CCO)N,True
66216922,CC(CSCC(C)N)C(=O)O,True
66217168,CC(CSCCCCC(=O)O)N,True
66217171,CC(CCC(=O)O)SCC(C)N,True
66217272,CCC(C(=O)O)SCCCN,True
66217650,CC(CC(=O)OC)SCC(C)N,True
66217897,CC(CSCCCC(=O)O)N,True
66218001,CC(C)C(C(=O)O)SCCCN,True
66218140,CC(CSCCC(=O)O)N,True
66218142,CCC(C(=O)O)SCC(C)N,True
66218393,CC(CSCCCC(=O)OC)N,True
66218637,CC(CSCC(C(=O)O)N)N,True
66219131,CC(C)C(C(=O)O)SCC(C)N,True
66219729,CC(CCC(=O)O)SCCCN,True
66224886,CC(CCN)SC(C)C(=O)O,True
66225339,CC(CCN)SCCCC(=O)O,True
66225562,CC(CCN)SCCC(=O)O,True
66225789,CCC(C(=O)O)SC(C)CCN,True
66226017,CC(CCN)SCC(C(=O)O)N,True
66226239,CC(CCN)SC(C)CC(=O)O,True
66228410,CCC(CSCC(C)C(=O)O)N,True
66228643,CCC(CSCCCCC(=O)O)N,True
66228872,CCC(CSC(C)C(=O)O)N,True
66228873,CCC(CSCC(=O)O)N,True
66228877,CCC(CSC(C)CCC(=O)O)N,True
66229110,CCC(CSC(C)CC(=O)OC)N,True
66229111,CCC(CSCCCC(=O)O)N,True
66229210,CC(C)(CSCC(C(=O)O)N)N,True
66229563,CCC(CSCCC(=O)O)N,True
66229565,CCC(CSC(CC)C(=O)O)N,True
66229566,CCC(CSCCCC(=O)OC)N,True
66229806,CCC(CSCC(C(=O)O)N)N,True
66230043,CCC(CSC(C)CC(=O)O)N,True
66230507,CCC(CSC(C(C)C)C(=O)O)N,True
66231650,CC(CCSC(C)C(=O)O)N,True
66231651,CC(CCSCC(=O)O)N,True
66231654,CC(CCSCCCCC(=O)O)N,True
66231657,CC(CCSC(C)CCC(=O)O)N,True
66231880,CC(CCSC(C)CC(=O)OC)N,True
66232103,CC(CCSCCCC(=O)O)N,True
66232330,CC(CCSCCC(=O)O)N,True
66232332,CCC(C(=O)O)SCCC(C)N,True
66232333,CC(CCSCCCC(=O)OC)N,True
66232564,CC(CCSCC(C(=O)O)N)N,True
66232725,CC(CN)CSC(C)C(=O)O,True
66232735,CC(CN)CSCCCC(=O)O,True
66232740,CC(CN)CSCCC(=O)O,True
66232742,CCC(C(=O)O)SCC(C)CN,True
66232789,CC(CCSC(C)CC(=O)O)N,True
66233231,CC(C)C(C(=O)O)SCCC(C)N,True
66234539,CC(CN)CSCC(C(=O)O)N,True
66234751,CC(CC(=O)O)SCC(C)CN,True
66234760,CC(C)C(C(=O)O)SCC(C)CN,True
66235051,CC(CCSCC(C)C(=O)O)N,True
66241612,CCC(C(=O)O)SC(C)CN,True
66242030,CC(CC(=O)O)SC(C)CN,True
66242447,CC(C)C(C(=O)O)SC(C)CN,True
66243888,CC(CN)SCCCCC(=O)O,True
66244100,CC(CCC(=O)O)SC(C)CN,True
66244516,CC(CN)SCCCC(=O)O,True
66244728,CC(CN)SCCC(=O)O,True
66743902,CC1C(NOCS1)C(=O)O,False
67661213,CC(=O)C(C(C(=O)O)N)SC,False
68734100,C1CSNC1C(=O)O,False
70412695,CC(CC(C(=O)OC)N)SC,False
71308867,CSCCC(C(=O)O)N,True
71309135,C(CSSCCC(C(=O)O)N)C(C(=O)O)N,True
71309197,CSCCC(C(=O)O)N,True
71309556,CC(=O)NC(CCSC)C(=O)O,True
71309657,C(C(C(=O)O)N)SSCC(C(=O)O)N,True
71314549,C(C(C(=O)O)N)SCC(=O)O,False
71315144,C(C(C(=O)O)N)S,True
71315148,C(C(C(=O)O)N)SSCC(C(=O)O)N,True
71333714,C(C(C(=O)O)N)S(=O)CC(C(=O)O)N,True
71341952,CC(F)(F)SCC(C(=O)O)N,True
71352714,CCCCS(=N)(=O)CC(C(=O)O)N,True
71354429,CC(F)(F)SCC(C(=O)O)N,True
71435727,C=CS(=O)CC(C(=O)O)N,True
71435740,C(CC(C(=O)O)N)CSC=NN,True
71440451,C(C(C(=O)O)N)SCO,True
71572902,CSCCC(C(=O)O)NC(=S)S,False
71749020,C(CSCC(C(=O)O)N)O,True
71751484,CC(C)(C(C(=O)O)N)S,True
72547817,CC(C)SC(C)C(CC(=O)O)N,False
72547820,CCC(C)SC(C)C(CC(=O)O)N,False
72695930,C(CN)C(=O)SCCC(=O)O,False
73010483,CCC(C)SCC(C(=O)O)N,True
75217600,CNC(CSC(=O)O)C(=O)O,True
75250791,C(CF)CSCC(C(=O)O)N,True
75253787,C(CF)CSCCC(C(=O)O)N,True
75310425,C(CSC#N)C(C(=O)O)N,True
75487900,COC(=O)C(CSCCCO)N,True
75529743,C(C(C(=O)O)N)SC(C(F)(F)F)(F)F,True
76066440,C(C(C=O)N)SCC(=O)O,False
76089535,CSCCC(C(=O)O)NI,False
76091548,CSCCC(C(=O)O)NOS(=O)(=O)O,False
76100845,CSCCC(C(=O)O)NF,False
76109946,CC(C)(C)OC(=O)SCC(C(=O)O)N,False
76127274,C#CCS(=O)CC(C(=O)O)N,True
76475674,CSC(CCC(=O)O)N,False
76632550,CSCCC(C(=O)O)N(Br)Br,False
76773233,CSCC(C(=O)O)NS(=O)(=O)C,False
76958593,COC(=O)CC(C(=O)O)SCC(C(=O)O)N,False
76958594,COC(=O)CC(C(=O)O)SCC(C(=O)O)N,False
76960235,COC(=O)C(CC(=O)O)SCC(C(=O)O)N,False
76960236,COC(=O)C(CC(=O)O)SCC(C(=O)O)N,False
76973277,CCCC(CCO)SCC(C(=O)O)N,True
76973278,CCCC(CCO)SCC(C(=O)O)N,True
78065826,C1CC(=O)CC1SCC(C(=O)O)N,False
78171937,C(CSCC(C(=O)O)N)F,True
78177960,C(C(C(=O)O)N)SC(C(C(F)F)(F)F)(F)F,False
79001864,CC(C)(C(=O)O)SCCCN,True
79326034,C1C(CO1)SCC(C(=O)O)N,True
79326902,C1C(CO1)SCCC(C(=O)O)N,True
79355063,CC(C)(CCSCCC(C(=O)OC)N)O,True
79356208,CC(C)(CCSCC(C(=O)O)N)O,True
79356308,CC(C)(CCSCCC(C(=O)O)N)O,True
79356309,CC(C)(CCSCC(C(=O)O)N)O,True
79366240,CC(CSC(C(=O)O)F)N,True
79366424,CC(CCSC(C(=O)O)F)N,True
79366597,CCC(CSC(C(=O)O)F)N,True
79390948,CC(CN)SC(C)C(C)C(=O)O,True
79391056,CC(CSC(C)C(C)C(=O)O)N,True
79391159,CC(C(C)SCCCN)C(=O)O,True
79391257,CC(C(C)SCCN)C(=O)O,True
79391264,CC(CCSC(C)C(C)C(=O)O)N,True
79391369,CC(CN)CSC(C)C(C)C(=O)O,True
79391585,CCC(CSC(C)C(C)C(=O)O)N,True
79623286,CC(C)(CSCC(C(=O)O)N)C(=O)O,True
79624015,CC(C)(CSCCC(C(=O)OC)N)C(=O)O,True
79624112,CCOC(=O)C(CCSCC(C)(C)C(=O)O)N,True
79624626,CC(C)(CSCC(C(=O)O)N)C(=O)OC,True
79624730,CC(C)(CSCC(C(=O)O)N)C(=O)O,True
79624731,CC(C)(CSCCC(C(=O)O)N)C(=O)OC,True
79624827,CC(C)(CSCCC(C(=O)O)N)C(=O)O,True
79624828,CC(C)(CSCC(C(=O)O)N)C(=O)OC,True
79629059,CCC(CSCC(C)(C)C(=O)O)N,True
79630134,CC(CSCC(C)(C)C(=O)O)N,True
79630323,CC(CCSCC(C)(C)C(=O)O)N,True
79672415,C(CSCC(CO)O)C(C(=O)O)N,True
80069580,CC(C(C)SCC(C(=O)O)N)O,True
80069581,CC(C(C)SCCC(C(=O)O)N)O,True
80069716,CC(C(C)SCC(C(=O)O)N)O,True
80070298,CC(C(C)SCCC(C(=O)OC)N)O,True
80070456,CCOC(=O)C(CCSC(C)C(C)O)N,True
80089315,CCC(CC)SCC(C(=O)O)N,True
80089316,CCC(CC)SCCC(C(=O)O)N,True
80089475,CCC(CC)SCC(C(=O)O)N,True
80089992,CCC(CC)SCCC(C(=O)OC)N,True
80694884,COC(=O)C(CCSCCF)N,True
81092944,COC(CSCCC(C(=O)O)N)OC,True
81106483,C(CF)CSCC(C(=O)O)N,True
81669785,CCC(C(=O)O)NS(=O)(=O)CCS(=O)(=O)C,True
81670921,CCC(C(=O)O)NS(=O)(=O)C(C)C,True
82180220,CC(C(=O)O)SCCCCN,True
82180269,C(CCSCCCC(=O)O)CN,True
82594605,C1C(CS1)C(C(=O)O)N,True
82839160,CSCCC(C(=O)O)NS(=O)(=O)CS(=O)(=O)C,True
82840376,CS(=O)(=O)CCC(C(=O)O)NS(=O)(=O)CS(=O)(=O)C,True
82840484,CSCCC(C(=O)O)NS(=O)(=O)CS(=O)(=O)C,True
82925669,CCC(CC)CSCC(C(=O)O)N,True
82927670,CCC(CC)CSCC(C(=O)O)N,True
82927780,CCC(CC)CSCCC(C(=O)O)N,True
82927781,C1CCCC(CC1)SCCC(C(=O)O)N,True
83037553,CCCC(C(=O)O)SCC(CC)N,True
83038470,CCCC(C(=O)O)SC(C)CN,True
83038562,CCCC(C(=O)O)SCC(C)N,True
83038658,CCCC(C(=O)O)SCCCN,True
83038751,CCCC(C(=O)O)SCCN,True
83038757,CCCC(C(=O)O)SCCC(C)N,True
83040640,CCCC(C(=O)O)SCC(C(=O)OC)N,True
83041151,CCCC(C(=O)O)SCCC(C(=O)OC)N,True
83041782,CCCC(C(=O)OCC)SCC(C(=O)O)N,True
83041886,CCCC(C(=O)OCC)SCCC(C(=O)O)N,True
83041992,CCCC(C(=O)OCC)SCC(C(=O)O)N,True
83155342,CC(C)CCCSCC(C(=O)O)N,True
83157036,CC(C)CCCSCC(C(=O)O)N,True
83157156,CC(C)CCCSCCC(C(=O)O)N,True
83967152,C(CCSCCC(=O)O)CN,False
84158597,CS(=O)(=O)CC(C(=O)O)NS(=O)(=O)C,False
85119270,COC(=O)SSCC(C(=O)O)N,False
85996191,CC(C)(C(C(=O)O)N)S(=O)C,True
86061260,CC(C)CSC(C)(C)C(C(=O)O)N,False
86119515,CC(CCS(=O)C)(C(=O)O)N,True
86123463,CSCCSCC(C(=O)O)N,False
87072648,CCSNC(CS)C(=O)O,False
87097578,C(C(C(=O)O)N)SC(=O)CO,False
87134812,C[As](C)SCCC(C(=O)O)N,False
87134814,C[As](C)SCCC(C(=O)O)N,False
87253525,C(CSCO)C(C(=O)O)N,False
87306181,CSCCC(C(=O)OCCO)N,False
87346825,[B]CCSCC(C(=O)O)N,False
87369718,CSC(C(C(C(=O)O)N)N)S,True
87374537,CCC(C(=O)O)(N)SC,False
87426189,C(C(C(=O)OS)N)SCO,False
87449621,CSCCC(C(=O)O)N(O)O,False
87461337,C(C(C(C(=O)O)N)F)SCF,False
87489969,CSCCC(C(=O)O)NCC(F)(F)F,False
87518004,CSCCC(C(=O)OBr)NCl,False
87594271,C(CSS(=O)(=O)O)C(C(=O)O)N,True
87650976,CSCC(C(=O)O)N=S,False
87814079,CNC(CSC(=O)N)C(=O)O,False
87847625,CC(=N)[As]CCSCCC(C(=O)O)N,False
87847626,CC(=N)[As]CCSCCC(C(=O)O)N,False
87870358,CCC(N)SCC(C)(C(=O)O)N,False
87937094,C(C=S)C(C(=O)O)N,False
87962669,CSCC(=O)C(C(=O)O)NO,False
87982667,C=C(N)SCC(C(=O)O)N,False
87982668,C(C(C(=O)O)N)SC=CN,False
87989318,CCSSNC(CS)C(=O)O,False
88155060,CSCCC(C(=O)O)N=S,False
88156059,C(C(C(C(=O)O)N)(N)S)S,False
88250696,CSCCC(C(=O)O)N=S(=O)=O,False
88278118,CC(C(C(=O)O)N)S,False
88283200,CSCC(C(=O)O)NS,False
88315120,CC(SCC(C(=O)O)N)[As],False
88356833,CS(=N)(=O)CC(C(=O)O)N,True
88393491,CSCCC(C(=O)O)NCN,False
88417469,CSSCCC(C(=O)O)N,False
88417868,CSC(CC(C(=O)O)N)S,False
88446773,C(C=S)SCC(C(=O)O)N,False
88466882,CC(N)SCC(C(=O)O)N,False
88472549,CSCCC(C(=O)O)N,False
88541070,C(CS(=O)C(=O)N)C(C(=O)O)N,False
88611785,CSCCC(C(=O)O)NS,False
88693249,CSS(=O)CC(C(=O)O)N,False
88716108,CCSCC(C(=O)O)(N)N,False
88743908,C(C(C(=O)O)N)S(=O)CN,False
88743910,C(C(C(=O)O)N)S(=O)CN,False
88801406,CS(=O)C(C(=O)O)SCC(C(=O)O)N,False
88802171,CSCC(C(=O)OS)N,False
88848188,C(CS(=O)CC(C(=O)O)N)N,False
88895554,C(C(C(=O)O)N)SCl,True
88901901,CSCCC(C(=O)O)N,False
88901910,CSCCC(C(=O)O)N,False
88941797,COS(=O)(=O)SCC(C(=O)O)N,False
88996414,CC(=O)[As]CSCC(C(=O)O)N,False
88997327,CS(=O)(=O)CCC(C(=O)O)NI,False
89321800,CNC(CSC=O)C(=O)O,False
89324169,CSCCC(C(=O)O)N=PP,False
89335638,CCC(C)(C)SC(C)(C)C(C(=O)O)N,False
89335762,CCCC(C)(C)SCC(C(=O)O)N,False
89348587,CCC(C)(CC)SC(C)(C)C(C(=O)O)N,False
89852651,C(CS)C(C(=O)O)N,True
90065409,CC(SCC(C(=O)O)N)I,False
90352992,C(C(O)SCC(C(=O)O)N)S,False
90471133,CS(=N)(=O)CC(C(=O)O)N,True
90472548,CC(C(C(=O)O)N)SCC(C(=O)O)N,True
90473947,CCS(=N)CC(C(=O)O)N,False
90476239,C(C(C(=O)O)N)S(=O)CC(=O)O,False
90476962,CS(=N)(=O)CC(C(=O)O)N,True
91257997,C(CSCC(C(=O)O)N)NS(=O)O,False
91619413,CCCSCC(C(=O)OC)N,False
91757580,CS(=O)(=O)CCCC(C(=O)O)N,True
91870362,CSCCC(C(=O)O)N,False
91902640,CC(C(C(=O)OC)N)SC(=O)C,True
91974065,C=CS(=O)CC(C(=O)O)N,True
91974066,C=CS(=O)CC(C(=O)O)N,True
92146256,C(CSCC(=O)O)C(C(=O)N)N,True
92146745,CSCCCCC(C(=O)O)N,True
92147132,CCCS(=N)(=O)CCC(C(=O)O)N,True
92148889,C(CSCC(C(=O)O)N)SCCSCC(C(=O)O)N,True
92149414,C(C#N)S(=O)CC(C(=O)O)N,True
92150374,CCCCS(=O)(=O)CCC(C(=O)O)N,True
92153565,C(CSC(=O)N)C(C(=O)O)N,True
92157247,CSCCC(C(=O)O)NCCC(=O)O,True
92157546,C(CSCCSCCC(C(=O)O)N)C(C(=O)O)N,True
92157547,C(CSCCSCCC(C(=O)O)N)C(C(=O)O)N,True
92158085,COC(=O)CCSCC(C(=O)O)N,True
92161175,C1CSC(S1)C(C(=O)O)N,True
92161176,C1CSC(S1)CCC(C(=O)O)N,True
92167500,CS(=N)(=O)CC(C(=O)O)N,True
92167521,CN(C)C(=S)SCCC(C(=O)O)N,True
92170311,C(CSCC(C(=O)O)N)CCl,True
92170312,C(CSCC(C(=O)O)N)CCl,True
92170588,CCCCCCCCCCSCC(C(=O)O)N,True
92170689,CCCSCCC(C)(C(=O)O)N,True
92170690,CCSCCC(C)(C(=O)O)N,True
92170721,CN(C)C(=S)SCCC(C(=O)O)N,True
92172295,CN(C)C(CCSC)C(=O)O,True
92176855,CC(C(C(=O)O)N)SC,True
92204761,CCCS(=N)(=O)CCC(C(=O)O)N,True
92220232,C(C#N)S(=O)CC(C(=O)O)N,True
92236087,CCS(=O)CCC(C(=O)O)N,True
92236088,CCS(=O)CCC(C(=O)O)N,True
92236089,CCS(=O)CCC(C(=O)O)N,True
92236090,CCS(=O)CCC(C(=O)O)N,True
92236091,C=CCS(=O)CCC(C(=O)O)N,True
92236092,C=CCS(=O)CCC(C(=O)O)N,True
92236093,C=CCS(=O)CCC(C(=O)O)N,True
92236094,C=CCS(=O)CCC(C(=O)O)N,True
92236095,CC(C)S(=O)CCC(C(=O)O)N,True
92236096,CC(C)S(=O)CCC(C(=O)O)N,True
92236097,CC(C)S(=O)CCC(C(=O)O)N,True
92236098,CC(C)S(=O)CCC(C(=O)O)N,True
92259246,CC(C(C(=O)O)N)SC,True
92259247,CC(C(C(=O)O)N)SC,True
92263266,C(CS(=O)(=O)CCC(C(=O)O)N)C(C(=O)O)N,True
92263267,C(CS(=O)(=O)CCC(C(=O)O)N)C(C(=O)O)N,True
92263268,C(CS(=O)(=O)CCC(C(=O)O)N)C(C(=O)O)N,True
92263818,C1CSC(S1)CCC(C(=O)O)N,True
92263819,C1CSC(S1)C(C(=O)O)N,True
92266782,C(CSC(=O)N)C(C(=O)O)N,True
92268488,CCCS(=O)CC(C(=O)O)N,True
92268489,CCCS(=O)CC(C(=O)O)N,True
92281901,C(CSSCC(C(=O)O)N)N,True
92285714,CCS(=O)CC(C(=O)O)N,True
92285715,CCS(=O)CC(C(=O)O)N,True
92308560,C(C(C(=O)O)N)SCP(=O)(O)O,False
92338050,CSCCC(C(=O)O)NCCC(=O)O,True
92450003,CCCS(=N)(=O)CCC(C(=O)O)N,True
92527400,CS(=N)(=O)CC(C(=O)O)N,True
92529198,CCCS(=N)(=O)CCC(C(=O)O)N,True
92529792,C(CSCC(C(=O)O)N)SCCSCC(C(=O)O)N,True
93048403,C(C(C(=O)O)N)SC(F)F,True
93870910,CC(C)N(C)S(=O)(=O)NC(CCSC)C(=O)O,False
95027957,CS(=O)(=O)CCCC(C(=O)O)N,False
96733611,C1C(CS1)C(C(=O)O)N,True
96733612,C1C(CS1)C(C(=O)O)N,True
97289922,CCC(CCSC)(C(=O)O)N,True
98010246,CC(=CSCC(C(=O)O)N)C,True
98447258,CCCCCCCCCCCCSCC(C(=O)O)N,True
100916251,CCCS(=O)CC(C(=O)O)N,True
100939391,CCS(=O)CCC(C(=O)O)N,False
100999028,C(C(C(=O)O)N)SC(SCC(C(=O)O)N)[AsH2],False
101033417,CS(=N)(=O)CC(C(=O)O)N,False
101034449,CCSCC(C(=O)OC)N,True
101064245,C(CS)C(C(=O)O)N,False
101064246,CSCCC(C(=O)O)N,True
101132627,CSCCC(C(=O)O)N,True
101132628,CS(=O)CCC(C(=O)O)N,False
101151585,CSCCC(C(=O)O)N,False
101162426,C(CS)C(C(=O)O)N,False
101311680,CC(C(C(=O)O)N)SCC(C(=O)O)N,False
101311681,CC(C(C(=O)O)N)SCC(C(=O)O)N,False
101348667,C(CNSCC(C(=O)O)N)N,False
101385944,CC(C(C(=O)OC)N)SC,False
101411879,CNC(CCS(=S=O)C)C(=O)O,False
101489016,C(C(C(=O)O)N)SCC(=O)C(F)(F)F,False
101512266,C(C(C(=O)O)N)S,False
101526816,C(C(C(=O)O)N)SSCC(C(=O)O)N,False
101532351,CSCCC(C(=O)O)NCO,False
101591151,C(C(C(=O)O)N)S(=O)CC(=O)O,False
101607667,CCCSCC(C)(C(=O)O)N,False
101611382,CSCCC(C(=O)O)N,False
101628910,CN(C)C(=S)SCC(C(=O)O)N,False
101662291,CCOC(=O)SSCC(C(=O)O)N,False
101665085,COC(=O)C(CCSC(F)(F)F)N,False
101669867,CC(C(C(=O)O)N)SCC(C(=O)O)N,False
101674630,CSCCC(C(=O)O)NN=C=S,False
101680328,C(C(C(=O)O)N)S,False
101745874,CSCCC(C(=O)O)[NH],False
101755986,C(C(C(=O)O)N)S,False
101765421,C(C(C(=O)O)N)S,False
101834833,CC(C(C(=O)O)N)SSC(C)C(C(=O)O)N,False
101834834,CC(C(C(=O)O)N)SSC(C)C(C(=O)O)N,False
101844322,CCCC(CCO)SCC(C(=O)O)N,False
101872625,C(CS)C(C(=O)O)N,False
101872626,C(CSSCCC(C(=O)O)N)C(C(=O)O)N,False
101941590,CC(C(C(=O)O)N)SC,False
101941591,CC(C(C(=O)O)N)SC,False
102027111,CC(C(=O)O)NC(CCSC)C(=O)O,False
102113597,CC(C)(C(C(=O)O)N)SCCSC(C)(C)C(C(=O)O)N,False
102113598,CC(C)(C(C(=O)O)N)SCCCSC(C)(C)C(C(=O)O)N,False
102185300,CSCCC(C(=O)O)N,False
102214571,C(C(C(=O)O)N)SN,False
102217572,C(CSSCCC(C(=O)O)N)C(C(=O)O)N,False
102217573,C(CSSCCC(C(=O)O)N)C(C(=O)O)N,False
102217574,CSCCC(C(=O)O)N,False
102229787,CC(=O)CC(C)(C)SCC(C(=O)O)N,False
102357339,CS(=O)CS(=O)CC(C(=O)O)N,False
102357340,CS(=O)(=O)CS(=O)CS(=O)CC(C(=O)O)N,False
102364751,C(CC(=O)SCC(C(=O)O)N)C(=O)N,False
102379729,CC(CS(=N)(=O)CCC(C(=O)O)N)C(=O)O,False
102379731,C(CS(=N)(=O)CCC(=O)O)C(C(=O)O)N,False
102385364,C(C(C(=O)O)SCC(C(=O)O)N)N,False
102385367,CC(CN)(C(=O)O)SCC(C(=O)O)N,False
102468411,CSCCC(C(=O)O)N,False
102486319,CC(CO)C(C)SCC(C(=O)O)N,False
102486320,CCC(CCO)SCC(C(=O)O)N,False
102502278,C(CO)CSCCC(C(=O)O)N,False
102516334,CS[CH]C(C(=O)O)N,False
102516335,CCS[CH]C(C(=O)O)N,False
102516336,CS[CH]CC(C(=O)O)N,False
102516337,CCS[CH]CC(C(=O)O)N,False
102601776,C(C(C(=O)O)N)SSCC(C(=O)O)N,True
103033875,CC(C)(CCSCCC(C(=O)O)N)OC,False
103062679,CCC(C(=O)O)NC1CCSC1,False
103089256,CNC(CCCSC)C(=O)O,False
103180005,COCCCOCCSCCC(C(=O)O)N,False
103409967,COCCOCCCSCCC(C(=O)O)N,False
103698306,CSCCCSCC(C(=O)O)N,False
103698307,CCSCCCSCC(C(=O)O)N,False
103845896,CCCCCCCSCC(C(=O)O)N,True
103845899,CC(C)CSC(C)(C)C(C(=O)O)N,False
103846087,CCCCCS(=O)CC(C(=O)O)N,False
103864125,COCCCCSCC(C(=O)O)N,False
103878519,C#CCCCSCC(C(=O)O)N,False
103943195,CCSCCSCC(C(=O)O)N,False
104085264,CC(CO)SCC(C(=O)O)N,False
104087210,CC(CO)SCCC(C(=O)O)N,False
104087218,CC(CO)SCC(C(=O)OC)N,False
104087282,CC(CO)SCCC(C(=O)OC)N,False
104087420,CCOC(=O)C(CCSC(C)CO)N,False
104089813,C#CCCCSCC(C(=O)O)N,False
104089814,C#CCCCSCCC(C(=O)O)N,False
104097100,CC(CSCC(C(=O)O)N)OC,False
104167498,CC(CSCC(C(=O)O)N)OC,False
104167499,CC(CSCCC(C(=O)O)N)OC,False
104317890,CC(CCSCC(C(=O)O)N)O,False
104317891,CC(CCSCCC(C(=O)O)N)O,False
104317892,CC(CCSCC(C(=O)O)N)O,False
104317904,CC(CCSCCC(C(=O)OC)N)O,False
104317905,CCOC(=O)C(CCSCCC(C)O)N,False
104563556,CCCCOCCOCCOCCSCC(C(=O)O)N,False
104563559,COCCOCCOCCSCCC(C(=O)O)N,False
104563560,CCCCOCCOCCOCCSCCC(C(=O)O)N,False
104563565,CCCCOCCOCCOCCSCC(C(=O)O)N,False
104647739,COCCCCSCC(C(=O)O)N,False
104647740,COCCCCSCCC(C(=O)O)N,False
104647753,COCCCCSCCC(C(=O)OC)N,False
104743908,CC#CCCSCC(C(=O)O)N,False
104807981,CC#CCCSCC(C(=O)O)N,False
104807985,CC#CCCSCCC(C(=O)O)N,False
104863672,CC(C(=O)O)NCCSC,True
104863674,CC(C(=O)O)NCCCSC,False
104863675,CCSCCNC(C)C(=O)O,False
104863676,CC(C(=O)O)NCCSC,True
104863678,CC(C(=O)O)NCCCSC,False
104863679,CCSCCNC(C)C(=O)O,False
104881529,CC(CO)CSCC(C(=O)O)N,False
104881686,CC(CCOC)SCC(C(=O)O)N,False
104891301,C(CSC(F)(F)F)SCC(C(=O)O)N,False
104906578,CSCCC(C(=O)O)NS(=O)(=O)CS(=O)(=O)C,False
104906600,COC(=O)CS(=O)(=O)NC(CCSC)C(=O)O,False
104906620,CC(C)S(=O)(=O)NC(CCSC)C(=O)O,False
104906622,CSCCC(C(=O)O)NS(=O)(=O)C(F)(F)F,False
104906643,CSCCC(C(=O)O)NS(=O)(=O)CC#N,False
104906651,CSCCC(C(=O)O)NS(=O)(=O)C1CC1,False
104906661,CSCCC(C(=O)O)NS(=O)(=O)CCS(=O)(=O)C,False
104906668,CC(C)(C)S(=O)(=O)NC(CCSC)C(=O)O,False
104909685,CCCOC(=O)C(CCSC)N,False
104909686,CCCCOC(=O)C(CCSC)N,False
104929112,COC(=O)NS(=O)(=O)NC(CCSC)C(=O)O,False
104929194,COC(=O)NS(=O)(=O)NC(CCSC)C(=O)O,False
104930585,CCC(C)(CSCC(C(=O)O)N)O,False
104933930,CN(C)CCCSCC(C(=O)O)N,False
104934633,CSCCC(C(=O)O)NS(=O)(=O)NC1CC1,False
104935208,CSCCC(C(=O)O)NS(=O)(=O)NC1CC1,False
104977847,CCCNS(=O)(=O)NC(CCSC)C(=O)O,False
104977848,CNS(=O)(=O)NC(CCSC)C(=O)O,False
104977849,CC(C)NS(=O)(=O)NC(CCSC)C(=O)O,False
104977850,CC(C)(C)NS(=O)(=O)NC(CCSC)C(=O)O,False
104978026,CCCNS(=O)(=O)NC(CCSC)C(=O)O,False
104978027,CNS(=O)(=O)NC(CCSC)C(=O)O,False
104978028,CC(C)NS(=O)(=O)NC(CCSC)C(=O)O,False
104978029,CCNS(=O)(=O)NC(CCSC)C(=O)O,False
104978030,CC(C)(C)NS(=O)(=O)NC(CCSC)C(=O)O,False
104978601,CC(C)CNS(=O)(=O)NC(CCSC)C(=O)O,False
104978666,CC(C)CNS(=O)(=O)NC(CCSC)C(=O)O,False
106442171,CC(C)(C(C(=O)O)N)SCC(F)(F)F,False
106442172,CCCCCCCCCCSC(C)(C)C(C(=O)O)N,False
106442180,CC(C)(C(C(=O)O)N)SCC1CC1,False
106442181,CC(C)(C(C(=O)O)N)SCCC(=O)N,False
106442193,CC(C)(C(C(=O)O)N)SCCCO,False
106442212,CC(C)(C(C(=O)O)N)SCC#C,False
106442216,CCC(C(=O)O)SC(C)(C)C(C(=O)O)N,False
106442220,CC(C)(C(C(=O)O)N)SCCCOC,False
106442234,CCN(CC)CCSC(C)(C)C(C(=O)O)N,False
106442241,CC(CCOC)SC(C)(C)C(C(=O)O)N,False
