HBD_cid,HBD_smiles,Vendor Status,GHS_info,Health Score,Environmental Score
65959774,C1C(CN1)NCCN2C=CN=C2,True,No GHS data available,100,100
66182054,CN1C=CN=C1N(C)C2CNC2,True,No GHS data available,100,100
66187968,CN1C=CN=C1NC2CNC2,True,No GHS data available,100,100
66221555,C1=C(NC(=N1)N)I,True,No GHS data available,100,100
69091057,C1=CN=C(N1)CC(F)(F)F,True,No GHS data available,100,100
69936415,C1=CN=C(N1)CNN,True,No GHS data available,100,100
70396021,C=CN1C=CN=C1N,True,No GHS data available,100,100
71633089,CC(C)NCC1=NC=CN1C(C)C,True,No GHS data available,100,100
71635395,CCNCC1=NC=CN1C(C)C,True,No GHS data available,100,100
72214722,CC(C)(CC1=NC=CN1)N,True,No GHS data available,100,100
72730273,CN1C=NC=C1N=CNC#N,True,No GHS data available,100,100
72741929,C1=C(NC=N1)N=CNC#N,True,No GHS data available,100,100
72741930,CC1=NC=C(N1)N=CNC#N,True,No GHS data available,100,100
72741932,CC(=NC1=CN=CN1)NC#N,True,No GHS data available,100,100
74891892,C1=C(NC(=N1)Br)N,True,No GHS data available,100,100
75464115,CCCCNC(=NCCC)NCCN1C=CN=C1,True,No GHS data available,100,100
76851788,C1=CN=C(N1)C=CN,True,No GHS data available,100,100
76972953,C1=CN=CN1,True,No GHS data available,100,100
77029299,CN1C=CN=C1CNCC(=NO)N,True,No GHS data available,100,100
77045935,CN(CC1=NC=CN1)C(=NO)N,True,No GHS data available,100,100
77318823,C1CNCC1C2=NC=CN2,True,No GHS data available,100,100
78922200,CC(CNCC1=NC=CN1)N2CCCC2,True,No GHS data available,100,100
78945070,CC(C(=O)NC1=NC=CN1)N,True,No GHS data available,100,100
78954850,CN(C)C(=O)N(C)CC1=NC=CN1,True,No GHS data available,100,100
78960645,C1=CN=C(N1)NC(=O)CNCC(F)(F)F,True,No GHS data available,100,100
78962659,CN(C)C(=O)NCC1=NC=CN1,True,No GHS data available,100,100
78966856,CC(CNCC1=NC=CN1)C(C)(C)C,True,No GHS data available,100,100
79002897,CC(C)CCCCNCC1=NC=CN1,True,No GHS data available,100,100
79039819,C1=CN=C(N1)CNCCCC(F)(F)F,True,No GHS data available,100,100
79153748,CN(C)C(=O)NC1=NC=CN1,True,No GHS data available,100,100
79160172,CCN(C)C(=O)NC1=NC=CN1,True,No GHS data available,100,100
79160775,CCN(CC)C(=O)N(C)CC1=NC=CN1,True,No GHS data available,100,100
79160882,CCN(CC)C(=O)NCC1=NC=CN1,True,No GHS data available,100,100
79162169,CCN(CC)C(=O)NC1=NC=CN1,True,No GHS data available,100,100
79162830,CCN(C)C(=O)N(C)CC1=NC=CN1,True,No GHS data available,100,100
79163269,CCN(C)C(=O)NCC1=NC=CN1,True,No GHS data available,100,100
79423520,CN1C=CN=C1ON,True,No GHS data available,100,100
79507715,C1CC(=NC1)NCCN2C=CN=C2,True,No GHS data available,100,100
79620644,CCCNCC(C)(C)CN1C=CN=C1,True,No GHS data available,100,100
79738047,CCCN1C=CN=C1CN(C)CCNC,True,No GHS data available,100,100
80198045,CCCCCCCCCCNCC1=NC=CN1,True,No GHS data available,100,100
80277795,C1=CN(C(=N1)C#N)CCN,True,No GHS data available,100,100
80278138,CCNCCN1C=CN=C1C#N,True,No GHS data available,100,100
80278611,CNCCN1C=CN=C1C#N,True,No GHS data available,100,100
80283409,CCC(C1=NC=CN1)NCC,True,No GHS data available,100,100
80283505,CCNC(C=C)C1=NC=CN1,True,No GHS data available,100,100
80283523,CCCNC(CC#C)C1=NC=CN1,True,No GHS data available,100,100
80283527,CCCCC(C1=NC=CN1)NCCC,True,No GHS data available,100,100
80283580,C1=CN=C(N1)C(CCC(F)(F)F)N,True,No GHS data available,100,100
80283626,CCCCCC(C1=NC=CN1)NCC,True,No GHS data available,100,100
80283636,CCCNC(C=C)C1=NC=CN1,True,No GHS data available,100,100
80283638,CCCNC(C1=NC=CN1)C(C)(C)C,True,No GHS data available,100,100
80283698,C=CCC(C1=NC=CN1)N,True,No GHS data available,100,100
80283709,CNC(C=C)C1=NC=CN1,True,No GHS data available,100,100
80283714,CNC(C#C)C1=NC=CN1,True,No GHS data available,100,100
80283911,CC#CCC(C1=NC=CN1)N,True,No GHS data available,100,100
80284068,CCCCCC(C1=NC=CN1)NCCC,True,No GHS data available,100,100
80284123,CCCCCC(C1=NC=CN1)N,True,No GHS data available,100,100
80284157,CCNC(C#C)C1=NC=CN1,True,No GHS data available,100,100
80284334,C#CCC(C1=NC=CN1)N,True,No GHS data available,100,100
80284355,CCCC(C1=NC=CN1)NC,True,No GHS data available,100,100
80284361,CCC(C1=NC=CN1)NC,True,No GHS data available,100,100
80284380,CCNC(C1=NC=CN1)C(C)C,True,No GHS data available,100,100
80284463,CC#CCC(C1=NC=CN1)NC,True,No GHS data available,100,100
80284504,CCCNC(C#C)C1=NC=CN1,True,No GHS data available,100,100
80284780,C#CCCC(C1=NC=CN1)N,True,No GHS data available,100,100
80284791,CNC(CC#C)C1=NC=CN1,True,No GHS data available,100,100
80284792,CC(C)(C)C(C1=NC=CN1)NC,True,No GHS data available,100,100
80284902,CCCCCC(C1=NC=CN1)NC,True,No GHS data available,100,100
80284918,CCNC(CC#C)C1=NC=CN1,True,No GHS data available,100,100
80284920,CCCC(C1=NC=CN1)NCC,True,No GHS data available,100,100
80284921,CCNC(CC#CC)C1=NC=CN1,True,No GHS data available,100,100
80285023,CCNC(C1=NC=CN1)C(C)(C)C,True,No GHS data available,100,100
80285045,CCCC(C1=NC=CN1)NCCC,True,No GHS data available,100,100
80285046,CCCNC(CC#CC)C1=NC=CN1,True,No GHS data available,100,100
80293269,CCCNC(C1=NC=CN1)C(C)C,True,No GHS data available,100,100
80293825,CCCNC(CC)C1=NC=CN1,True,No GHS data available,100,100
80293935,CCCNC(C)C1=NC=CN1,True,No GHS data available,100,100
80395945,CNCCCN(C)C1=NC=CN1C,True,No GHS data available,100,100
80396261,CCN1C=CN=C1N(C)CCCNC,True,No GHS data available,100,100
80397576,CNCCCN(C)CCCN1C=CN=C1,True,No GHS data available,100,100
80397943,CNCCCN(C)CCN1C=CN=C1,True,No GHS data available,100,100
80398917,CCCN1C=CN=C1N(C)CCCNC,True,No GHS data available,100,100
80410448,CCONCC1=NC=CN1,True,No GHS data available,100,100
80497725,CCCC(CN)C1=NC=CN1,True,No GHS data available,100,100
80497726,CC(C)C(CN)C1=NC=CN1,True,No GHS data available,100,100
80497727,C1CC1(C2=NC=CN2)N,True,No GHS data available,100,100
80497800,CCC(C)(C1=NC=CN1)N,True,No GHS data available,100,100
80497801,CCC(CC)(C1=NC=CN1)N,True,No GHS data available,100,100
80562485,C1C(CC1NCC2=NC=CN2)N,True,No GHS data available,100,100
80648008,C1=CN=C(N1)CNC2=NC(=CN=C2)N,True,No GHS data available,100,100
80653480,C1=CN=C(N1)CNC2=NC=C(N=C2)N,True,No GHS data available,100,100
80694359,CC(CN1C=CN=C1)NCCF,True,No GHS data available,100,100
80694704,CN1C=CN=C1CNCCF,True,No GHS data available,100,100
80695505,C1=CN(C=N1)CCNCCF,True,No GHS data available,100,100
80695803,C1=CN(C(=N1)CN)CCF,True,No GHS data available,100,100
80696144,C1=CN(C=N1)CCCCNCCF,True,No GHS data available,100,100
80766121,CCNC1=NC(=NC(=N1)N(C)C)N2C=CN=C2,True,No GHS data available,100,100
80769489,CNC1=NC(=NC(=N1)N2C=CN=C2)NC,True,No GHS data available,100,100
80769806,CCNC1=NC(=NC(=N1)N)N2C=CN=C2,True,No GHS data available,100,100
80770001,CCNC1=NC(=NC(=N1)N2C=CN=C2)NCC,True,No GHS data available,100,100
80770088,CNC1=NC(=NC(=N1)N)N2C=CN=C2,True,No GHS data available,100,100
80770277,CCNC1=NC(=NC(=N1)NC)N2C=CN=C2,True,No GHS data available,100,100
80775772,CCNC1=NC(=NC(=N1)N(C)CC)N2C=CN=C2,True,No GHS data available,100,100
80776368,CCN(C)C1=NC(=NC(=N1)N2C=CN=C2)NC,True,No GHS data available,100,100
80797971,C1=CN(C=N1)C2=NC(=NC(=N2)N)N,True,No GHS data available,100,100
81105401,C1=CN(C=N1)CCCCNCCCF,True,No GHS data available,100,100
81106212,C1=CN(C=N1)CCNCCCF,True,No GHS data available,100,100
81107070,CN1C=CN=C1CNCCCF,True,No GHS data available,100,100
81257819,C1=CN(C=N1)C(=O)NCCN,True,No GHS data available,100,100
81633980,CONCC1=NC=CN1,True,No GHS data available,100,100
81680378,CN1C=CN=C1C(=N)N(C)C,True,No GHS data available,100,100
81682079,CN=C(C1=NC=CN1C)N,True,No GHS data available,100,100
81682183,CCN=C(C1=NC=CN1C)N,True,No GHS data available,100,100
81737754,C1=CN(C=N1)CCNCCCN,True,No GHS data available,100,100
81737852,C1=CN(C=N1)CCCCNCCCN,True,No GHS data available,100,100
81869623,CC(CC1=NC=CN1)N,True,No GHS data available,100,100
81869624,CC(CC1=NC=CN1)N,True,No GHS data available,100,100
81906747,CNC(=O)N(C)CC1=NC=CN1,True,No GHS data available,100,100
82005463,CNCC1=NC=CN1CC(F)F,True,No GHS data available,100,100
82005464,CCNCC1=NC=CN1CC(F)F,True,No GHS data available,100,100
82102514,C1=CN(C=N1)CCCNCCC#N,True,No GHS data available,100,100
