HBD_cid,HBD_smiles,Vendor Status,GHS_info,Health Score,SCALED Health,HEALTH PI,Environmental Score,SCALED ENV,ENV PI,HBD_InChIKey,HBD_MolecularFormula,HBD_MolecularWeight,SCALED MW,MW PI,HBD_mp,TOTAL PI,RANK
2782825,CC(C(=O)O)(F)F,TRUE,"['H314', 'H319']",35,95.97701149,52.78735632,0,100,18,PMWGIVRHUIAIII-UHFFFAOYSA-N,C3H4F2O2,110.06,54.56114846,14.73151009,no mp data,85.51886641,125
3014186,C(CON)O,TRUE,"['H227', 'H302', 'H315', 'H318', 'H335']",135,84.48275862,46.46551724,0,100,18,WWWTWPXKLJTKPM-UHFFFAOYSA-N,C2H7NO2,77.08,77.90607161,21.03463934,no mp data,85.50015658,126
29846,CCC(C)(CC)C(=O)O,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,LHJPKLWGGMAUAN-UHFFFAOYSA-N,C7H14O2,130.18,46.12843755,12.45467814,no mp data,85.45467814,127
7824,CCCCCC(=O)OC,TRUE,['H226'],0,100,55,0,100,18,NUKZAGXMHTUAFE-UHFFFAOYSA-N,C7H14O2,130.18,46.12843755,12.45467814,-71,85.45467814,127
17775974,CC(C(F)F)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,AKVKBTWZKYWPNV-UHFFFAOYSA-N,C3H6F2O,96.08,62.5,16.875,no mp data,85.44971264,129
24955,C1=CN=C(N1)C=O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,XYHKNCXZYYTLRG-UHFFFAOYSA-N,C4H4N2O,96.09,62.49349568,16.87324383,no mp data,85.44795648,130
14057,CC(C)(C)CC(=O)O,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,MLMQPDHYNJCQAO-UHFFFAOYSA-N,C6H12O2,116.16,51.69593664,13.95790289,6.5,85.37744312,131
92821,CCCOC(=O)C(C)O,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,ILVGAIQLOCKNQA-UHFFFAOYSA-N,C6H12O3,132.16,45.43734867,12.26808414,no mp data,85.26808414,132
61160,CC(C)OC(=O)C(C)O,TRUE,['H226'],0,100,55,0,100,18,KIWATKANDHUUOB-UHFFFAOYSA-N,C6H12O3,132.16,45.43734867,12.26808414,no mp data,85.26808414,132
94609,CC(C)OC(=O)C(C)O,TRUE,['H226'],0,100,55,0,100,18,KIWATKANDHUUOB-YFKPBYRVSA-N,C6H12O3,132.16,45.43734867,12.26808414,no mp data,85.26808414,132
10942461,CC(C)OC(=O)C(C)O,TRUE,['H226'],0,100,55,0,100,18,KIWATKANDHUUOB-RXMQYKEDSA-N,C6H12O3,132.16,45.43734867,12.26808414,no mp data,85.26808414,132
74710,CC1=CC=C(O1)C(=O)O,TRUE,['H319'],10,98.85057471,54.36781609,0,100,18,OVOCLWJUABOAPL-UHFFFAOYSA-N,C6H6O3,126.11,47.61715962,12.8566331,109.5,85.22444919,136
5960,C(C(C(=O)O)N)C(=O)O,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,CKLJMWTZIZZHCS-REOHCLBHSA-N,C4H7NO4,133.1,45.11645379,12.18144252,270,85.18144252,137
83887,C(C(C(=O)O)N)C(=O)O,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,CKLJMWTZIZZHCS-UWTATZPHSA-N,C4H7NO4,133.1,45.11645379,12.18144252,272.5,85.18144252,137
424,C(C(C(=O)O)N)C(=O)O,TRUE,[],0,100,55,0,100,18,CKLJMWTZIZZHCS-UHFFFAOYSA-N,C4H7NO4,133.1,45.11645379,12.18144252,no mp data,85.18144252,137
15268841,CCOC(C)C(=O)O,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,XBHQOMRKOUANQQ-UHFFFAOYSA-N,C5H10O3,118.13,50.83382714,13.72513333,no mp data,85.14467356,140
71308856,CCCCCC(=O)O,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,FUZZWVXGSFPDMH-MPOCSFTDSA-N,C6H12O2,118.14,50.82952429,13.72397156,no mp data,85.14351179,141
78211,C(CN)CNCCO,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,GHKSKVKCKMGRDU-UHFFFAOYSA-N,C5H14N2O,118.18,50.81232019,13.71932645,no mp data,85.13886668,142
4,CC(CN)O,TRUE,"['H314', 'H312', 'H318', 'H302', 'H227']",150,82.75862069,45.51724138,0,100,18,HXKKHQJGJAFBHI-UHFFFAOYSA-N,C3H9NO,75.11,79.94940754,21.58634003,1,85.10358141,143
9086,C(CN)CO,TRUE,"['H302', 'H312', 'H314', 'H318', 'H227']",150,82.75862069,45.51724138,0,100,18,WUGQZFFCHPXWKQ-UHFFFAOYSA-N,C3H9NO,75.11,79.94940754,21.58634003,11,85.10358141,143
8087,CC(COCC(C)O)O,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,AZUXKVXMJOIAOF-UHFFFAOYSA-N,C6H14O3,134.17,44.75665201,12.08429604,-40,85.08429604,145
7678,CC(=O)CC1=CC=CC=C1,TRUE,['H227'],0,100,55,0,100,18,QCCDLTOVEPVEJK-UHFFFAOYSA-N,C9H10O,134.17,44.75665201,12.08429604,-15,85.08429604,145
61153,COC1=CC=CC=C1C=C,TRUE,['H226'],0,100,55,0,100,18,SFBTTWXNCQVIEC-UHFFFAOYSA-N,C9H10O,134.17,44.75665201,12.08429604,29,85.08429604,145
7014876,CCCC(C)O,TRUE,"['H226', 'H332', 'H335']",100,88.50574713,48.67816092,0,100,18,JYVLIDXNZAXMDK-RXMQYKEDSA-N,C5H12O,88.15,68.12251843,18.39307998,no mp data,85.0712409,148
2724896,CCCC(C)O,TRUE,"['H226', 'H332', 'H335']",100,88.50574713,48.67816092,0,100,18,JYVLIDXNZAXMDK-YFKPBYRVSA-N,C5H12O,88.15,68.12251843,18.39307998,no mp data,85.0712409,148
14351759,CN1C=NC=C1N,TRUE,['H301'],75,91.37931034,50.25862069,0,100,18,JKYQSWDQLDFSSJ-UHFFFAOYSA-N,C4H7N3,97.12,61.83072488,16.69429572,no mp data,84.95291641,150
9964084,CC(CC(=O)O)S,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,RQPNXPWEGVCPCX-UHFFFAOYSA-N,C4H8O2S,120.17,49.97087459,13.49213614,no mp data,84.91167637,151
12241224,CC(C)C(=O)O,TRUE,"['H302', 'H312']",100,88.50574713,48.67816092,0,100,18,KQNPFQTWMSNSAP-AZXPZELESA-N,C4H8O2,89.1,67.39618406,18.1969697,no mp data,84.87513062,152
16213024,C(COCCO)O,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,MTHSVFCYNBDYFN-KCZCTXNHSA-N,C4H10O3,108.13,55.53500416,14.99445112,no mp data,84.83353158,153
71308863,CCCCCCO,TRUE,"['H226', 'H302']",50,94.25287356,51.83908046,0,100,18,ZSIAUFGUXNUGDI-IDEBNGHGSA-N,C6H14O,108.13,55.53500416,14.99445112,no mp data,84.83353158,153
11815351,CCCCC1=NC=CN1,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,SLLDUURXGMDOCY-UHFFFAOYSA-N,C7H12N2,124.18,48.35722339,13.05645031,no mp data,84.7920825,155
11040,CC(C(=O)OC)O,TRUE,"['H226', 'H319', 'H335']",60,93.10344828,51.20689655,0,100,18,LPEKGGXMPWTOCB-UHFFFAOYSA-N,C4H8O3,104.1,57.68491835,15.57492795,-66,84.78182451,156
94386,CC(C(=O)OC)O,TRUE,"['H226', 'H319', 'H335']",60,93.10344828,51.20689655,0,100,18,LPEKGGXMPWTOCB-VKHMYHEASA-N,C4H8O3,104.1,57.68491835,15.57492795,no mp data,84.78182451,156
637514,CC(C(=O)OC)O,TRUE,"['H226', 'H319', 'H335']",60,93.10344828,51.20689655,0,100,18,LPEKGGXMPWTOCB-GSVOUGTGSA-N,C4H8O3,104.1,57.68491835,15.57492795,no mp data,84.78182451,156
9016,COC1=CC=C(C=C1)OC,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,OHBQPCCCRFSCAX-UHFFFAOYSA-N,C8H10O2,138.16,43.46409959,11.73530689,55-56,84.73530689,159
11432,C1=NN=CN1N,TRUE,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.4137931,0,100,18,FMCUPJKTGNBGEC-UHFFFAOYSA-N,C2H4N4,84.08,71.42007612,19.28342055,82.5,84.69721366,160
11708047,C1=NN(C=N1)N,TRUE,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.4137931,0,100,18,NHAZGSRLKBTDBF-UHFFFAOYSA-N,C2H4N4,84.08,71.42007612,19.28342055,no mp data,84.69721366,160
8064,C(CCO)CO,TRUE,"['H302', 'H336']",100,88.50574713,48.67816092,0,100,18,WERYXYBDKMZEQL-UHFFFAOYSA-N,C4H10O2,90.12,66.63337772,17.99101198,20,84.6691729,162
12249098,CCCCC(=O)O,TRUE,"['H314', 'H412']",25,97.12643678,53.41954023,50,85.71428571,15.42857143,NQPDZGIKBAWPEJ-HOSYLAQJSA-N,C5H10O2,103.12,58.23312645,15.72294414,no mp data,84.5710558,163
77907,CCCC1=CC=CO1,TRUE,"['H226', 'H317', 'H334']",50,94.25287356,51.83908046,0,100,18,CPLJMYOQYRCCBY-UHFFFAOYSA-N,C7H10O,110.15,54.51656832,14.71947345,no mp data,84.55855391,164
16213452,C(C(C(=O)O)N)C(=O)O,TRUE,['H319'],10,98.85057471,54.36781609,0,100,18,CKLJMWTZIZZHCS-NSQKCYGPSA-N,C4H7NO4,134.1,44.78001491,12.09060403,no mp data,84.45842012,165
58,CCC(=O)C(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,TYEYBOSBBBHJIV-UHFFFAOYSA-N,C4H6O3,102.09,58.82064845,15.88157508,33,84.45628772,166
122516,CC(C(=O)OCCO)O,TRUE,['H319'],10,98.85057471,54.36781609,0,100,18,YVOWOLLEVWDWOH-UHFFFAOYSA-N,C5H10O4,134.13,44.76999925,12.0878998,no mp data,84.45571589,167
2733293,C1CC(C(C1)O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,VCVOSERVUCJNPR-SYDPRGILSA-N,C5H10O2,102.13,58.79761089,15.87535494,no mp data,84.45006758,168
225711,C1CC(C(C1)O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,VCVOSERVUCJNPR-RFZPGFLSSA-N,C5H10O2,102.13,58.79761089,15.87535494,no mp data,84.45006758,168
11400736,C1CC(C(C1)O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,VCVOSERVUCJNPR-WHFBIAKZSA-N,C5H10O2,102.13,58.79761089,15.87535494,no mp data,84.45006758,168
95497,C1CC(C(C1)O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,VCVOSERVUCJNPR-UHFFFAOYSA-N,C5H10O2,102.13,58.79761089,15.87535494,no mp data,84.45006758,168
12297,CCCCC(C)O,TRUE,"['H226', 'H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,QNVRIHYSUZMSGM-UHFFFAOYSA-N,C6H14O,102.17,58.77459137,15.86913967,no mp data,84.44385231,172
12603288,CNC1=CN=CN1C,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,JQZPHNUZEVAIJA-UHFFFAOYSA-N,C5H9N3,111.15,54.02609087,14.58704453,no mp data,84.42612499,173
12209347,COC1=CC=CC=C1,TRUE,"['H226', 'H302']",50,94.25287356,51.83908046,0,100,18,RDOXTESZEPMUJZ-FIBGUPNXSA-N,C7H8O,111.16,54.02123066,14.58573228,no mp data,84.42481274,174
3157480,CC1=NC=CN1CCN,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,QKVROWZQJVDFSO-UHFFFAOYSA-N,C6H11N3,125.17,47.97475433,12.95318367,no mp data,84.3727239,175
520911,CC1=CC=C(O1)CO,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,VOZFDEJGHQWZHU-UHFFFAOYSA-N,C6H8O2,112.13,53.55391064,14.45955587,no mp data,84.29863633,176
439691,CCC(C(=O)O)N,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,QWCKQJZIFLGMSD-GSVOUGTGSA-N,C4H9NO2,103.12,58.23312645,15.72294414,no mp data,84.29765679,177
10932,CC(CC(=O)O)N,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,OQEBBZSWEGYTPG-UHFFFAOYSA-N,C4H9NO2,103.12,58.23312645,15.72294414,193,84.29765679,177
71309430,CCCCC(=O)O,TRUE,"['H314', 'H412']",25,97.12643678,53.41954023,50,85.71428571,15.42857143,NQPDZGIKBAWPEJ-VMIGTVKRSA-N,C5H10O2,105.11,57.13062506,15.42526877,no mp data,84.27338042,179
4377950,C#CCCCCC(=O)O,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,OFCPMJGTZUVUSM-UHFFFAOYSA-N,C7H10O2,126.15,47.60206104,12.85255648,no mp data,84.27209671,180
10883,CCOC(=O)CCC(=O)C,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,GMEONFUTDYJSNV-UHFFFAOYSA-N,C7H12O3,144.17,41.65221613,11.24609836,< 25 ,84.24609836,181
12225307,CCCCCO,TRUE,"['H226', 'H315', 'H332', 'H335']",110,87.35632184,48.04597701,0,100,18,AMQJEAYHLZJPGS-HOSYLAQJSA-N,C5H12O,89.14,67.36594122,18.18880413,no mp data,84.23478114,182
246523,CC(CC(=O)O)C(=O)C,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,NFIWUVRBASXMGK-UHFFFAOYSA-N,C6H10O3,130.14,46.14261564,12.45850622,no mp data,84.19413841,183
225902,CC(CC(=O)C)C(=O)O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,UZTJTTKEYGHTNM-UHFFFAOYSA-N,C6H10O3,130.14,46.14261564,12.45850622,no mp data,84.19413841,183
18407,CC(=O)CCCC(=O)O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,MGTZCLMLSSAXLD-UHFFFAOYSA-N,C6H10O3,130.14,46.14261564,12.45850622,13.5,84.19413841,183
521280,CC(C)C(CO)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,HJJZIMFAIMUSBW-UHFFFAOYSA-N,C5H12O2,104.15,57.65722516,15.56745079,no mp data,84.14216344,186
8107,COCCCCO,TRUE,"['H226', 'H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,KOVAQMSVARJMPH-UHFFFAOYSA-N,C5H12O2,104.15,57.65722516,15.56745079,no mp data,84.14216344,186
1128,C1CCS(=O)C1,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,ISXOBTBCNRIIQO-UHFFFAOYSA-N,C4H8OS,104.17,57.64615532,15.56446194,no mp data,84.13917458,188
5961,C(CC(=O)N)C(C(=O)O)N,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,ZDXPYRJPNDTMRX-VKHMYHEASA-N,C5H10N2O3,146.14,41.09073491,11.09449843,184-185 ,84.09449843,189
69420,C(CCCCO)CCCO,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,OEIJHBUUFURJLI-UHFFFAOYSA-N,C8H18O2,146.23,41.06544485,11.08767011,63,84.08767011,190
71309368,C(COCCO)O,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,MTHSVFCYNBDYFN-SVYQBANQSA-N,C4H10O3,114.17,52.59700447,14.20119121,no mp data,84.04027167,191
8498,CC(C)N(CCO)CCO,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,HHRGNKUNRVABBN-UHFFFAOYSA-N,C7H17NO2,147.22,40.78929493,11.01310963,no mp data,84.01310963,192
71077,C(C(C(=O)O)N)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,MTCFGRXMJLQNBG-UWTATZPHSA-N,C3H7NO3,105.09,57.14149776,15.4282044,229,84.00291704,193
177691,CCCCOC(C)CO,TRUE,"['H226', 'H315', 'H319']",20,97.70114943,53.73563218,0,100,18,WGKZYJXRTIPTCV-UHFFFAOYSA-N,C7H16O2,132.2,45.42360061,12.26437216,no mp data,84.00000435,194
2793719,C1=C(OC(=C1)C(=O)O)C=O,TRUE,['H319'],10,98.85057471,54.36781609,0,100,18,SHNRXUWGUKDPMA-UHFFFAOYSA-N,C6H4O4,140.09,42.86530088,11.57363124,no mp data,83.94144733,195
16212921,CCCCCCO,TRUE,"['H226', 'H302']",50,94.25287356,51.83908046,0,100,18,ZSIAUFGUXNUGDI-UTBWLCBWSA-N,C6H14O,115.25,52.10412148,14.0681128,no mp data,83.90719326,196
12218980,C(CCO)CO,TRUE,"['H302', 'H336']",100,88.50574713,48.67816092,0,100,18,WERYXYBDKMZEQL-LNLMKGTHSA-N,C4H10O2,94.15,63.78120021,17.22092406,no mp data,83.89908498,197
15271,CCC(C)CCC(=O)O,TRUE,"['H226', 'H314']",25,97.12643678,53.41954023,0,100,18,DIVCBWJKVSFZKJ-UHFFFAOYSA-N,C7H14O2,130.18,46.12843755,12.45467814,no mp data,83.87421837,198
6999858,CCCCC(C)C(=O)O,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,CVKMFSAVYPAZTQ-ZCFIWIBFSA-N,C7H14O2,130.18,46.12843755,12.45467814,no mp data,83.87421837,198
6137,CSCCC(C(=O)O)N,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,FFEARJCKVFRZRR-BYPYZUCNSA-N,C5H11NO2S,149.21,40.24529187,10.86622881,280-282 ,83.86622881,200
18302,C(CO)C(CO)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,ARXKVVRQIIOZGF-UHFFFAOYSA-N,C4H10O3,106.12,56.58688277,15.27845835,no mp data,83.85317099,201
6994279,C(CO)C(CO)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,ARXKVVRQIIOZGF-SCSAIBSYSA-N,C4H10O3,106.12,56.58688277,15.27845835,no mp data,83.85317099,201
11170931,COC(CO)CO,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,RKOGJKGQMPZCGG-UHFFFAOYSA-N,C4H10O3,106.12,56.58688277,15.27845835,no mp data,83.85317099,201
120291,C(CCO)CCF,TRUE,"['H227', 'H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,FQBZGBYYKHMJFU-UHFFFAOYSA-N,C5H11FO,106.14,56.57622009,15.27557942,no mp data,83.85029207,204
222656,C(C(C(=O)O)O)C(=O)O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,BJEPYKJPYRNKOW-REOHCLBHSA-N,C4H6O5,134.09,44.78335446,12.09150571,107,83.82713789,205
7707,C1=CC=C(C=C1)CCC=O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,YGCZTXZTJXYWCO-UHFFFAOYSA-N,C9H10O,134.17,44.75665201,12.08429604,47,83.81992823,206
12507,COC1=CC=C(C=C1)C=C,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,UAJRSHJHFRVGMG-UHFFFAOYSA-N,C9H10O,134.17,44.75665201,12.08429604,no mp data,83.81992823,206
22386,CCCC(C)O,TRUE,"['H226', 'H332', 'H335', 'H315', 'H319']",120,86.20689655,47.4137931,0,100,18,JYVLIDXNZAXMDK-UHFFFAOYSA-N,C5H12O,88.15,68.12251843,18.39307998,-50,83.80687308,208
11428,CCC(CC)O,TRUE,"['H226', 'H315', 'H319', 'H332', 'H335']",120,86.20689655,47.4137931,0,100,18,AQIXEPGDORPWBJ-UHFFFAOYSA-N,C5H12O,88.15,68.12251843,18.39307998,-8,83.80687308,208
8172,C(COCCOCCO)O,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,C6H14O4,150.17,39.98801358,10.79676367,2,83.79676367,210
107,C1=CC=C(C=C1)CCC(=O)O,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,XMIIGOLPHOKFCH-UHFFFAOYSA-N,C9H10O2,150.17,39.98801358,10.79676367,107,83.79676367,210
7559,COC(=O)CC1=CC=CC=C1,TRUE,['H227'],0,100,55,0,100,18,CRZQGDNQQAALAY-UHFFFAOYSA-N,C9H10O2,150.17,39.98801358,10.79676367,no mp data,83.79676367,210
7711,C1=CC=C(C=C1)CCOC=O,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,IKDIJXDZEYHZSD-UHFFFAOYSA-N,C9H10O2,150.17,39.98801358,10.79676367,no mp data,83.79676367,210
78153,CC1=CC(=C(C=C1)O)C(C)C,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,DSTPUJAJSXTJHM-UHFFFAOYSA-N,C10H14O,150.22,39.97470377,10.79317002,36.5,83.79317002,214
2734942,CCCOC(=O)C(C)O,TRUE,['H318'],25,97.12643678,53.41954023,0,100,18,ILVGAIQLOCKNQA-YFKPBYRVSA-N,C6H12O3,132.16,45.43734867,12.26808414,no mp data,83.68762437,215
7826,CCCCCCC(=O)OC,TRUE,"['H226', 'H315']",10,98.85057471,54.36781609,0,100,18,XNCNNDVCAUWAIT-UHFFFAOYSA-N,C8H16O2,144.21,41.64066292,11.24297899,-55.8,83.61079508,216
71309569,CCCCCCC(=O)O,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,MNWFXJYAOYHMED-VMIGTVKRSA-N,C7H14O2,133.16,45.09612496,12.17595374,no mp data,83.59549397,217
9763,C(COCCF)O,TRUE,"['H227', 'H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,AIQHGORLUMRDSE-UHFFFAOYSA-N,C4H9FO2,108.11,55.54527796,14.99722505,no mp data,83.57193769,218
16213460,C(C(=O)O)C(=O)O,TRUE,"['H302', 'H318']",75,91.37931034,50.25862069,0,100,18,OFOBLEOULBTSOW-SUEIGJEOSA-N,C3H4O4,106.05,56.62423385,15.28854314,no mp data,83.54716383,219
9898,CCC(C(=O)O)F,TRUE,"['H227', 'H314', 'H335']",75,91.37931034,50.25862069,0,100,18,GCSPSGQVZXMPKU-UHFFFAOYSA-N,C4H7FO2,106.1,56.59754948,15.28133836,no mp data,83.53995905,220
11343986,CN1C=CN=C1,TRUE,"['H302', 'H312', 'H314']",125,85.63218391,47.09770115,0,100,18,MCTWTZJPVLRJOU-RLTMCGQMSA-N,C4H6N2,88.14,68.13024733,18.39516678,no mp data,83.49286793,221
13542886,CC(C1=CC(=CC=C1)O)O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,COJRWHSKVYUZHQ-UHFFFAOYSA-N,C8H10O2,138.16,43.46409959,11.73530689,no mp data,83.47093907,222
3083855,COC(=O)CCCCCO,TRUE,['H319'],10,98.85057471,54.36781609,0,100,18,YDJZXHZRXDLCEH-UHFFFAOYSA-N,C7H14O3,146.18,41.07949104,11.09146258,no mp data,83.45927867,223
102601306,C(C(C(=O)O)N)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,MTCFGRXMJLQNBG-HMTITYCESA-N,C3H7NO3,109.11,55.036202,14.85977454,no mp data,83.43448718,224
71308812,COC1=CC=CC=C1,TRUE,"['H226', 'H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,RDOXTESZEPMUJZ-CDYZYAPPSA-N,C7H8O,109.13,55.02611564,14.85705122,no mp data,83.43176387,225
8880,CC(=O)NCCO,TRUE,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100,18,PVCJKHHOXFKFRP-UHFFFAOYSA-N,C4H9NO2,103.12,58.23312645,15.72294414,16,83.34938092,226
12190,COCC(COC)O,TRUE,"['H226', 'H336']",50,94.25287356,51.83908046,0,100,18,ZESKRVSPQJVIMH-UHFFFAOYSA-N,C5H12O3,120.15,49.97919268,13.49438202,no mp data,83.33346248,227
12580,CCCC1=CC=C(C=C1)O,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,KLSLBUSXWBJMEC-UHFFFAOYSA-N,C9H12O,136.19,44.09281151,11.90505911,21-22,83.32459934,228
10335,CC1=CC(=C(C=C1C)O)C,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,VXSCPERJHPWROZ-UHFFFAOYSA-N,C9H12O,136.19,44.09281151,11.90505911,72,83.32459934,228
10696,CC1=CC(=CC(=C1C)C)O,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,FDQQNNZKEJIHMS-UHFFFAOYSA-N,C9H12O,136.19,44.09281151,11.90505911,no mp data,83.32459934,228
16213372,C(CCC(=O)O)CC(=O)O,TRUE,['H319'],10,98.85057471,54.36781609,0,100,18,WNLRTRBMVRJNCN-MPOCSFTDSA-N,C6H10O4,148.13,40.53871599,10.94545332,no mp data,83.31326941,231
81313,CCCOCCOCCO,TRUE,['H319'],10,98.85057471,54.36781609,0,100,18,DJCYDDALXPHSHR-UHFFFAOYSA-N,C7H16O3,148.2,40.51956815,10.9402834,no mp data,83.30809949,232
17355,CC(=O)CCC1=CC=CC=C1,TRUE,['H315'],10,98.85057471,54.36781609,0,100,18,AKGGYBADQZYZPD-UHFFFAOYSA-N,C10H12O,148.2,40.51956815,10.9402834,-13,83.30809949,232
100733,C1=CC(=C(C=C1CO)O)O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,PCYGLFXKCBFGPC-UHFFFAOYSA-N,C7H8O3,140.14,42.85000714,11.56950193,no mp data,83.30513411,234
12097,CC1=CC=C(O1)C=O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,OUDFNZMQXZILJD-UHFFFAOYSA-N,C6H6O2,110.11,54.53637272,14.72482063,no mp data,83.29953328,235
538972,CC(=O)C1=NC=CN1,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,OSMJIXXVEWORDJ-UHFFFAOYSA-N,C5H6N2O,110.11,54.53637272,14.72482063,no mp data,83.29953328,235
123457,CC(C)C1=NC=CN1,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,FUOZJYASZOSONT-UHFFFAOYSA-N,C6H10N2,110.16,54.51161946,14.71813725,no mp data,83.2928499,237
594,C(C(C(=O)O)N)S,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,XUJNEKJLAYXESH-UHFFFAOYSA-N,C3H7NO2S,121.16,49.5625619,13.38189171,260,83.22097217,238
92851,C(C(C(=O)O)N)S,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,XUJNEKJLAYXESH-UWTATZPHSA-N,C3H7NO2S,121.16,49.5625619,13.38189171,260,83.22097217,238
440864,CCC(C(=O)O)O,TRUE,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100,18,AFENDNXGAFYKQO-VKHMYHEASA-N,C4H8O3,104.1,57.68491835,15.57492795,no mp data,83.20136474,240
449265,CCC(C(=O)O)O,TRUE,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100,18,AFENDNXGAFYKQO-GSVOUGTGSA-N,C4H8O3,104.1,57.68491835,15.57492795,no mp data,83.20136474,240
2724540,CC(C(=O)O)Cl,TRUE,"['H302', 'H314']",75,91.37931034,50.25862069,0,100,18,GAWAYYRQGQZKCR-UWTATZPHSA-N,C3H5ClO2,108.52,55.33542204,14.94056395,no mp data,83.19918464,242
16211763,C(CCO)CO,TRUE,"['H302', 'H336']",100,88.50574713,48.67816092,0,100,18,WERYXYBDKMZEQL-SVYQBANQSA-N,C4H10O2,98.17,61.16940002,16.51573801,no mp data,83.19389893,243
