HBD_cid,HBD_smiles,Vendor Status,GHS_info,Health Score,SCALED Health,HEALTH PI,Environmental Score,SCALED ENV,ENV PI,HBD_InChIKey,HBD_MolecularFormula,HBD_MolecularWeight,SCALED MW,MW PI,HBD_mp,TOTAL PI,RANK,HBD
139032,COC(=O)C(C1=CC=CC=C1)Cl,True,"['H315', 'H335']",60,93.10344828,51.20689655,0,100.0,18.0,XOIOYHPJZJLTGK-UHFFFAOYSA-N,C9H9ClO2,184.62,32.52627018,8.782092947999999,no mp data,77.9889895,1256,Methyl 2-chloro-2-phenylacetate
4130330,CC1=CC(=C(C(=C1CCl)C)O)C,True,"['H315', 'H335']",60,93.10344828,51.20689655,0,100.0,18.0,VBICPCDXWOGCSQ-UHFFFAOYSA-N,C10H13ClO,184.66,32.51922452,8.780190621000001,no mp data,77.98708717,1257,"3-(Chloromethyl)-2,4,6-trimethylphenol"
15310,CC(C)C(C(=O)O)F,True,"['H302', 'H315', 'H318', 'H335']",135,84.48275862,46.46551724,0,100.0,18.0,DPPSUGSPUHMWEH-UHFFFAOYSA-N,C5H9FO2,120.12,49.99167499,13.49775225,no mp data,77.96326949,1258,2-Fluoro-3-methylbutanoic acid
302628,CC1=C(C=CC=C1F)O,True,"['H302', 'H314', 'H332']",125,85.63218391,47.09770115,0,100.0,18.0,OMGVVVBQKWNRQA-UHFFFAOYSA-N,C7H7FO,126.13,47.60960913,12.85459447,no mp data,77.95229562,1259,3-Fluoro-2-methylphenol
347723,CCCCCOC(=O)C(C(C(=O)OCCCCC)O)O,True,['H319'],10,98.85057471,54.36781609,0,100.0,18.0,CHNUEARJLWZWOD-UHFFFAOYSA-N,C14H26O6,290.35,20.68193559,5.584122611000001,no mp data,77.9519387,1260,Dipentyl tartrate
88485,CCCCCOC(=O)C(C(C(=O)OCCCCC)O)O,True,['H319'],10,98.85057471,54.36781609,0,100.0,18.0,CHNUEARJLWZWOD-VXGBXAGGSA-N,C14H26O6,290.35,20.68193559,5.584122611000001,no mp data,77.9519387,1260,"Dipentyl (R(R*,R*))-tartrate"
70718,C1=CC=C(C(=C1)O)S,True,"['H301', 'H314', 'H318']",125,85.63218391,47.09770115,0,100.0,18.0,VMKYTRPNOVFCGZ-UHFFFAOYSA-N,C6H6OS,126.18,47.59074338,12.84950071,5.5,77.94720186,1262,2-Mercaptophenol
70515,C1C(COC1=O)C2=CC=CC=C2,True,"['H303', 'H315', 'H319', 'H335']",80,90.8045977,49.94252874,0,100.0,18.0,YFNSPPHTAARSPD-UHFFFAOYSA-N,C10H10O2,162.18,37.02676039,9.997225305,no mp data,77.93975404,1263,Dihydro-4-phenylfuran-2(3H)-one
107984,CC(=NCCCC(C(=O)O)N)N,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,UYZFAUAYFLEHRC-LURJTMIESA-N,C7H15N3O2,173.21,34.66889902,9.360602737,no mp data,77.93531538,1264,n5-Iminoethyl-l-ornithine
6640,CC(C)C1=CC=C(C=C1)S(=O)(=O)O,True,"['H290', 'H314', 'H318']",50,94.25287356,51.83908046,0,100.0,18.0,CVLHGLWXLDOELD-UHFFFAOYSA-N,C9H12O3S,200.26,29.98601818,8.096224908,no mp data,77.93530537,1265,4-Isopropylbenzenesulfonic acid
294870,CC1=CC(=C(C=C1C)S(=O)(=O)O)C,True,"['H314', 'H318']",50,94.25287356,51.83908046,0,100.0,18.0,RFDZNGIWELUYOT-UHFFFAOYSA-N,C9H12O3S,200.26,29.98601818,8.096224908,no mp data,77.93530537,1265,"2,4,5-Trimethylbenzenesulfonic acid"
89682,CC1=CC=C(C=C1)S(=O)(=O)CCO,True,['H302'],50,94.25287356,51.83908046,0,100.0,18.0,QJFIXBNLKARINT-UHFFFAOYSA-N,C9H12O3S,200.26,29.98601818,8.096224908,no mp data,77.93530537,1265,2-(p-Tolylsulfonyl)ethanol
71309272,CCCCCCCCCC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,GHVNFZFCNZKVNT-OUBTZVSYSA-N,C10H20O2,173.26,34.65889415,9.35790142,no mp data,77.93261406,1268,(1013C)Decanoic acid
12209363,CCCCCCCCCC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,GHVNFZFCNZKVNT-DETAZLGJSA-N,C10H20O2,173.26,34.65889415,9.35790142,no mp data,77.93261406,1268,Capric acid-1-13C
44630341,CCCCC#CC#CCCCCCCCCC(=O)O,True,"['H315', 'H319']",20,97.70114943,53.73563218,0,100.0,18.0,CLTRJQSBWDSZHN-UHFFFAOYSA-N,C17H26O2,262.4,22.88490854,6.178925305,no mp data,77.91455749,1270,"10,12-Heptadecadiynoic Acid"
2723915,CC(C1=CC=C(C=C1)F)C(=O)O,True,['H301'],75,91.37931034,50.25862069,0,100.0,18.0,IXSCGBODJGIJNN-UHFFFAOYSA-N,C9H9FO2,168.16,35.71003806,9.641710276,no mp data,77.90033097,1271,2-(4-Fluorophenyl)propanoic acid
45933620,B(C1=C(C=C(C=C1F)O)F)(O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,JPAMLWIQHDPWGK-UHFFFAOYSA-N,C6H5BF2O3,173.91,34.52935426,9.322925651,no mp data,77.89763829,1272,"(2,6-Difluoro-4-hydroxyphenyl)boronic acid"
44558121,B(C1=C(C=CC(=C1F)O)F)(O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,YTKYZCCDBZCCOK-UHFFFAOYSA-N,C6H5BF2O3,173.91,34.52935426,9.322925651,no mp data,77.89763829,1272,"(2,6-Difluoro-3-hydroxyphenyl)boronic acid"
91168,CCCCCCCCCC(C)C(=O)O,True,"['H315', 'H412']",10,98.85057471,54.36781609,50,85.71428571,15.42857143,PFFITEZSYJIHHR-UHFFFAOYSA-N,C12H24O2,200.32,29.97703674,8.09379992,no mp data,77.89018744,1274,2-Methylundecanoic acid
84803979,CC(C)(C)C1=C(C=C(C=C1)S(=O)(=O)Cl)F,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,XKTPCKATYCBMAZ-UHFFFAOYSA-N,C10H12ClFO2S,250.72,23.95102106,6.466775686,no mp data,77.88631592,1275,4-Tert-butyl-3-fluorobenzene-1-sulfonyl chloride
853175,COC1=CC(=C(C=C1OC)F)F,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,WWAOVLXLTJXDGS-UHFFFAOYSA-N,C8H8F2O2,174.14,34.48374871,9.310612151,no mp data,77.88532479,1276,"1,2-Difluoro-4,5-dimethoxybenzene"
79290,CCC(C)(CC(=O)O)CC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,XAWFHZMTJUGGEE-UHFFFAOYSA-N,C8H14O4,174.19,34.47385039,9.307939606,87,77.88265225,1277,3-Ethyl-3-methylglutaric acid
960786,C1=CC=C(C=C1)C2=CC=C(O2)CO,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,QPESRPMGQSTWSO-UHFFFAOYSA-N,C11H10O2,174.2,34.47187141,9.307405281,no mp data,77.88211792,1278,(5-Phenylfuran-2-yl)methanol
66542,COC1=CC=C(C2=CC=CC=C21)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,BOTGCZBEERTTDQ-UHFFFAOYSA-N,C11H10O2,174.2,34.47187141,9.307405281,124-126,77.88211792,1278,4-Methoxy-1-naphthol
288634,COC1=CC2=C(C=C1)C=C(C=C2)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,WWPKRXOOVICNJY-UHFFFAOYSA-N,C11H10O2,174.2,34.47187141,9.307405281,no mp data,77.88211792,1278,6-Methoxy-2-naphthol
39497,C1=CC(=CC=C1C#N)S(=O)(=O)Cl,True,"['H314', 'H317']",50,94.25287356,51.83908046,0,100.0,18.0,DBMFYTQPPBBKHI-UHFFFAOYSA-N,C7H4ClNO2S,201.63,29.78227446,8.041214105,no mp data,77.88029456,1281,4-Cyanobenzenesulfonyl chloride
138052,C(CCCCO)CCCC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,AFZMICRBFKZNIH-UHFFFAOYSA-N,C9H18O3,174.24,34.46395776,9.305268595,no mp data,77.87998124,1282,9-Hydroxynonanoic acid
16217385,CCCCCCCCCC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,GHVNFZFCNZKVNT-OJJJIBSVSA-N,C10H20O2,174.25,34.46197991,9.304734577,no mp data,77.87944722,1283,"(1,2-13C2)Decanoic acid"
21363887,C1=C(OC(=C1)F)C(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,SYEGQVXXGOEAMS-UHFFFAOYSA-N,C5H3FO3,130.07,46.1674483,12.46521104,no mp data,77.87900414,1284,5-Fluorofuran-2-carboxylic acid
28740330,C1=CC(=CC(=C1)Br)C(C(=O)O)(F)F,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,CYIBFFJUPHCMOO-UHFFFAOYSA-N,C8H5BrF2O2,251.02,23.92239662,6.459047087999999,no mp data,77.87858732,1285,"2-(3-Bromophenyl)-2,2-difluoroacetic acid"
24055,CC1=C(C2=CC=CC=C2C=C1)O,True,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100.0,18.0,SRJCJJKWVSSELL-UHFFFAOYSA-N,C11H10O,158.2,37.95828066,10.24873578,no mp data,77.87517256,1286,2-Methyl-1-naphthol
10447,CCC(C)CCCCC(=O)O,True,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100.0,18.0,GPOPHQSTNHUENT-UHFFFAOYSA-N,C9H18O2,158.24,37.94868554,10.2461451,no mp data,77.87258188,1287,6-Methyloctanoic acid
440918,C(CCC(=O)O)CC=O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,PNPPVRALIYXJBW-UHFFFAOYSA-N,C6H10O3,130.14,46.14261564,12.45850622,no mp data,77.87229933,1288,6-Oxohexanoic acid
2778099,CC(C(=O)O)C(C)(C)C,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,ILBXYVICWFMUPR-UHFFFAOYSA-N,C7H14O2,130.18,46.12843755,12.45467814,no mp data,77.86847124,1289,"2,3,3-Trimethylbutanoic acid"
98978,C(C(C(=O)O)O)Br,True,"['H302', 'H314']",75,91.37931034,50.25862069,0,100.0,18.0,UKORLVILOUWVTJ-UHFFFAOYSA-N,C3H5BrO3,168.97,35.53885305,9.595490324,no mp data,77.85411101,1290,3-Bromo-2-hydroxypropanoic acid
8050,CCCCCCCCCC(=O)OC,True,"['H411', 'H227']",0,100.0,55.0,75,78.57142857,14.14285714,YRHYCMZPEVDGFQ-UHFFFAOYSA-N,C11H22O2,186.29,32.23468785,8.70336572,-18,77.84622286,1291,Methyl decanoate
2756680,C1=CC=C(C=C1)C2=CC=CC=C2S(=O)(=O)Cl,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,RENKNADFNRIRNZ-UHFFFAOYSA-N,C12H9ClO2S,252.72,23.76147515,6.415598291,no mp data,77.83513852,1292,2-Phenylbenzenesulfonyl chloride
74192,C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)Cl,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,ALBQXDHCMLLQMB-UHFFFAOYSA-N,C12H9ClO2S,252.72,23.76147515,6.415598291,no mp data,77.83513852,1292,4-Biphenylsulfonyl Chloride
6951357,CC(C(C(=O)O)N)OC(C)(C)C,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,NMJINEMBBQVPGY-RITPCOANSA-N,C8H17NO3,175.23,34.26924613,9.252696456,no mp data,77.82740909999998,1294,O-Tert-Butyl-L-threonine
4985687,CC(C(C(=O)O)N)OC(C)(C)C,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,NMJINEMBBQVPGY-UHFFFAOYSA-N,C8H17NO3,175.23,34.26924613,9.252696456,no mp data,77.82740909999998,1294,2-Amino-3-(tert-butoxy)butanoic acid
99329,C1=CC(=CC=C1CBr)S(=O)(=O)F,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,WWAPDVQUZYCNCR-UHFFFAOYSA-N,C7H6BrFO2S,253.09,23.72673752,6.406219132,no mp data,77.82575936,1296,4-(Bromomethyl)benzenesulfonyl fluoride
45934034,CCCCCCCCCC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,GHVNFZFCNZKVNT-FIBGUPNXSA-N,C10H20O2,175.28,34.25947056,9.250057052,no mp data,77.8247697,1297,"Decanoic-10,10,10-d3 acid"
71750394,CC1=CN=CN1,True,"['H302+H312', 'H302', 'H312', 'H314']",225,74.13793103,40.77586207,0,100.0,18.0,XLSZMDLNRCVEIJ-FIBGUPNXSA-N,C4H6N2,85.12,70.54746241,19.04781485,no mp data,77.82367692,1298,5-(Trideuteriomethyl)-1H-imidazole
11229461,CCC(C#N)(C1=CC=CC=C1)C(=O)OC,True,['H361'],50,94.25287356,51.83908046,0,100.0,18.0,QCQKFMJKGAXAMV-UHFFFAOYSA-N,C12H13NO2,203.24,29.54634914,7.977514268999999,no mp data,77.81659473,1299,Methyl 2-cyano-2-phenylbutanoate
2724622,CC(C1=CC=CC=C1)C(=O)O,True,"['H315', 'H317', 'H319', 'H335']",95,89.08045977,48.99425287,0,100.0,18.0,YPGCWEMNNLXISK-ZETCQYMHSA-N,C9H10O2,150.17,39.98801358,10.79676367,no mp data,77.79101654,1300,(S)-2-Phenylpropanoic acid
332,COC1=C(C=CC(=C1)C=C)O,True,"['H314', 'H315', 'H319', 'H335']",95,89.08045977,48.99425287,0,100.0,18.0,YOMSJEATGXXYPX-UHFFFAOYSA-N,C9H10O2,150.17,39.98801358,10.79676367,Units uncertain,77.79101654,1300,2-Methoxy-4-vinylphenol
10364,CC1=C(C=C(C=C1)C(C)C)O,True,"['H302', 'H315', 'H317', 'H319']",95,89.08045977,48.99425287,0,100.0,18.0,RECUKUPTGUEGMW-UHFFFAOYSA-N,C10H14O,150.22,39.97470377,10.79317002,1,77.78742289,1302,Carvacrol
18597,CC1=C(C=CC(=C1)O)C(C)C,True,"['H315', 'H318', 'H319', 'H335']",95,89.08045977,48.99425287,0,100.0,18.0,IJALWSVNUBBQRA-UHFFFAOYSA-N,C10H14O,150.22,39.97470377,10.79317002,no mp data,77.78742289,1302,4-Isopropyl-3-methylphenol
92970,C1=CC(=CC=C1C=C(C#N)C#N)O,True,['H301'],75,91.37931034,50.25862069,0,100.0,18.0,FNCOVSWSZZVFBQ-UHFFFAOYSA-N,C10H6N2O,170.17,35.28824117,9.527825116,no mp data,77.78644581,1304,4-Hydroxybenzylidenemalononitrile
520373,C1=C(C=C(C(=C1F)C(=O)O)F)F,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,SJZATRRXUILGHH-UHFFFAOYSA-N,C7H3F3O2,176.09,34.10187972,9.207507525,143,77.78222017,1305,"2,4,6-Trifluorobenzoic acid"
520062,C1=CC(=C(C(=C1F)C(=O)O)F)F,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,MGUPHQGQNHDGNK-UHFFFAOYSA-N,C7H3F3O2,176.09,34.10187972,9.207507525,130.5,77.78222017,1305,"2,3,6-Trifluorobenzoic acid"
7738,COC1=CC=C(C=C1)CO,True,"['H302', 'H317', 'H318', 'H319']",110,87.35632184,48.04597701,0,100.0,18.0,MSHFRERJPWKJFX-UHFFFAOYSA-N,C8H10O2,138.16,43.46409959,11.73530689,24-25,77.7812839,1307,4-Methoxybenzyl alcohol
14925,C(C(CC(=O)O)C(=O)O)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,KQTIIICEAUMSDG-UHFFFAOYSA-N,C6H8O6,176.12,34.09607086,9.205939132000001,166,77.78065178,1308,Tricarballylic acid
77,CC(C)C(CC(=O)O)(C(=O)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,BITYXLXUCSKTJS-UHFFFAOYSA-N,C7H12O5,176.17,34.08639382,9.203326333,no mp data,77.77803898,1309,2-Isopropylmalic acid
251471,CCOC(=O)C1CC1CC2=CC=CC=C2,True,['H302'],50,94.25287356,51.83908046,0,100.0,18.0,KOACXUOASKUNMQ-UHFFFAOYSA-N,C13H16O2,204.26,29.39880544,7.93767747,no mp data,77.77675793,1310,Ethyl 2-benzylcyclopropane-1-carboxylate
101370,C1CC2=CC=CC=C2CC1C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,NTAGXJQHJQUOOA-UHFFFAOYSA-N,C11H12O2,176.21,34.07865615,9.20123716,no mp data,77.7759498,1311,"1,2,3,4-Tetrahydro-2-naphthoic acid"
524552,COC(=O)C1CC1C2=CC=CC=C2,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,BQRFZWGTJXCXSR-UHFFFAOYSA-N,C11H12O2,176.21,34.07865615,9.20123716,no mp data,77.7759498,1311,Methyl 2-phenylcyclopropanecarboxylate
277171,C1CC(C1)(C2=CC=CC=C2)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,JHZRNLRTNIDFKG-UHFFFAOYSA-N,C11H12O2,176.21,34.07865615,9.20123716,no mp data,77.7759498,1311,1-Phenylcyclobutanecarboxylic acid
24820460,C1CC(C2=CC=CC=C2C1)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,VDLWTJCSPSUGOA-JTQLQIEISA-N,C11H12O2,176.21,34.07865615,9.20123716,no mp data,77.7759498,1311,"(S)-1,2,3,4-Tetrahydro-1-naphthoic acid"
5314776,COC(=O)C1CC1C2=CC=CC=C2,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,BQRFZWGTJXCXSR-VHSXEESVSA-N,C11H12O2,176.21,34.07865615,9.20123716,no mp data,77.7759498,1311,trans-Methyl 2-phenylcyclopropane-1-carboxylate
59860531,CC1(CCC2=CC=CC=C21)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,IJYVZCGPRUQYPX-UHFFFAOYSA-N,C11H12O2,176.21,34.07865615,9.20123716,no mp data,77.7759498,1311,"1-Methyl-2,3-dihydro-1H-indene-1-carboxylic acid"
59509459,C1CC1CC2=CC=C(C=C2)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,PRQDVTYKDOKDPZ-UHFFFAOYSA-N,C11H12O2,176.21,34.07865615,9.20123716,no mp data,77.7759498,1311,4-(Cyclopropylmethyl)benzoic acid.
18723,CC(=O)CC(=O)CC1=CC=CC=C1,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,NROOHYGFTHTDFF-UHFFFAOYSA-N,C11H12O2,176.21,34.07865615,9.20123716,no mp data,77.7759498,1311,"1-Phenylpentane-2,4-dione"
5462624,CCC(=CC1=CC=CC=C1)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,RUETZBUVTWCCIZ-CSKARUKUSA-N,C11H12O2,176.21,34.07865615,9.20123716,no mp data,77.7759498,1311,(2E)-2-(Phenylmethylidene)butanoic acid
156289,C(CCCC(=O)O)CCCS,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,FYEMIKRWWMYBFG-UHFFFAOYSA-N,C8H16O2S,176.28,34.06512367,9.19758339,no mp data,77.77229603,1320,8-Mercaptooctanoic acid
87910,CC1=CC(=C(C=C1)C)S(=O)(=O)Cl,True,"['H290', 'H314', 'H318']",50,94.25287356,51.83908046,0,100.0,18.0,FZVZUIBYLZZOEW-UHFFFAOYSA-N,C8H9ClO2S,204.67,29.33991303,7.921776518,no mp data,77.76085698,1321,"2,5-Dimethylbenzenesulfonyl chloride"
570959,CCC1=CC=C(C=C1)S(=O)(=O)Cl,True,"['H290', 'H314', 'H318']",50,94.25287356,51.83908046,0,100.0,18.0,LACFLXDRFOQEFZ-UHFFFAOYSA-N,C8H9ClO2S,204.67,29.33991303,7.921776518,no mp data,77.76085698,1321,4-Ethylbenzenesulfonyl chloride
8215,CCCCCCCCCCCCCCCCCCCCCC(=O)O,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,UKMSUNONTOPOIO-UHFFFAOYSA-N,C22H44O2,340.6,17.63065179,4.760275984,79.95,77.76027598,1323,Docosanoic acid
12203066,C1=CC=C(C=C1)CO,True,"['H302', 'H312', 'H315', 'H332']",160,81.6091954,44.88505747,0,100.0,18.0,WVDDGKGOMKODPV-PTQBSOBMSA-N,C7H8O,109.13,55.02611564,14.85705122,no mp data,77.74210869,1324,Phenyl(113C)methanol
443135,CC(C1=CC=CC=C1)O,True,"['H302', 'H315', 'H318', 'H335']",135,84.48275862,46.46551724,0,100.0,18.0,WAPNOHKVXSQRPX-ZETCQYMHSA-N,C8H10O,122.16,49.15684348,13.27234774,no mp data,77.73786498,1325,(S)-1-Phenylethanol
5988,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,CZMRCDWAGMRECN-UGDNZRGBSA-N,C12H22O11,342.3,17.54309086,4.736634531,185.5,77.73663453,1326,Sucrose
439341,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,GUBGYTABKSRVRQ-ASMJPISFSA-N,C12H22O11,342.3,17.54309086,4.736634531,240,77.73663453,1326,Maltose
16211032,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,GUBGYTABKSRVRQ-WFVLMXAXSA-N,C12H22O11,342.3,17.54309086,4.736634531,260,77.73663453,1326,Cellulose
88801,C1=CC(=CC=C1OCCl)Cl,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,PJLGIZXAYTZSIZ-UHFFFAOYSA-N,C7H6Cl2O,177.02,33.9227206,9.159134561,no mp data,77.73384720000001,1329,"alpha,4-Dichloroanisole"
16217539,CCCCCCCCCCCCCCCCCC(=O)O,True,['H315'],10,98.85057471,54.36781609,0,100.0,18.0,QIQXTHQIDYTFRH-HXPQJNGISA-N,C18H36O2,302.35,19.86108814,5.362493799,no mp data,77.73030989,1330,Stearic acid-13C18
309237,CCCN=C(C)C1=CC=CC=C1O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,YVFXJXHNKBAXQW-UHFFFAOYSA-N,C11H15NO,177.24,33.88061386,9.147765741,no mp data,77.72247839,1331,2-[1-(Propylimino)ethyl]phenol
493591,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,VQHSOMBJVWLPSR-WUJBLJFYSA-N,C12H24O11,344.31,17.44067846,4.708983184,146-147 ,77.70898318,1332,Maltitol
23456934,CC1=CC=C(C=C1)C(CC(=O)O)C(C)C,True,['H302'],50,94.25287356,51.83908046,0,100.0,18.0,ALSCSHNVIKLLRF-UHFFFAOYSA-N,C13H18O2,206.28,29.110917200000003,7.859947644,no mp data,77.69902809999999,1333,4-Methyl-3-(4-methylphenyl)pentanoic acid
2773262,CN1C=CN=C1Br,True,"['H302', 'H315', 'H318']",85,90.22988506,49.62643678,0,100.0,18.0,BANOTGHIHYMTDL-UHFFFAOYSA-N,C4H5BrN2,161.0,37.29813665,10.07049689,no mp data,77.69693368,1334,2-Bromo-1-methyl-1H-imidazole
10818,CC1=CC=C(C=C1)S(=O)O,True,"['H303+H313+H333', 'H316', 'H320', 'H335']",90,89.65517241,49.31034483,0,100.0,18.0,FXJVNINSOKCNJP-UHFFFAOYSA-N,C7H8O2S,156.2,38.44430218,10.37996159,no mp data,77.69030642,1335,P-Toluenesulfinic acid
440044,C1(C(O1)C(=O)O)C(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,DCEMCPAKSGRHCN-JCYAYHJZSA-N,C4H4O5,132.07,45.46831226,12.27644431,no mp data,77.69023741,1336,"trans-2,3-Epoxysuccinate"
4339442,C1CCC(CC1)C2=CC=C(C=C2)S(=O)(=O)Cl,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,CREMYEDHKUWVTB-UHFFFAOYSA-N,C12H15ClO2S,258.76,23.20683259,6.265844798,no mp data,77.68538503,1337,4-Cyclohexylbenzenesulfonyl chloride
5255085,CC(C(=O)O)(C(C)(C(=O)O)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,CPLWWXZZFYHPJY-UHFFFAOYSA-N,C6H10O6,178.14,33.70944201,9.101549343,no mp data,77.67626199,1338,"Butanedioic acid, 2,3-dihydroxy-2,3-dimethyl-"
11851,COC(=O)C(C(C(=O)OC)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,PVRATXCXJDHJJN-QWWZWVQMSA-N,C6H10O6,178.14,33.70944201,9.101549343,no mp data,77.67626199,1338,Dimethyl L-tartrate
72871,C1=CC=C(C=C1)C(=O)CCC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,KMQLIDDEQAJAGJ-UHFFFAOYSA-N,C10H10O3,178.18,33.70187451,9.099506117,118,77.67421876,1340,3-Benzoylpropionic acid
5280536,COC1=C(C=CC(=C1)C=CC=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,DKZBBWMURDFHNE-NSCUHMNNSA-N,C10H10O3,178.18,33.70187451,9.099506117,84,77.67421876,1340,4-Hydroxy-3-methoxycinnamaldehyde
105362,CC1=CC(=CC=C1)S(=O)(=O)O,True,"['H314', 'H335']",75,91.37931034,50.25862069,0,100.0,18.0,JDQDSEVNMTYMOC-UHFFFAOYSA-N,C7H8O3S,172.2,34.87224158,9.415505226,no mp data,77.67412592,1342,3-Methylbenzenesulfonic acid
16757,C1=CC=C(C=C1)CCCCC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,BYHDDXPKOZIZRV-UHFFFAOYSA-N,C11H14O2,178.23,33.69241991,9.096953375,57.5,77.67166602,1343,5-Phenylvaleric acid
17452,CC1=CC(=C(C(=C1C)C(=O)O)C)C,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,STIDRZRESMTQBD-UHFFFAOYSA-N,C11H14O2,178.23,33.69241991,9.096953375,no mp data,77.67166602,1343,"2,3,5,6-Tetramethylbenzoic acid"
3870217,CC1=CC(=C(C=C1)CCC(=O)O)C,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,KNPUGELUZIPXCW-UHFFFAOYSA-N,C11H14O2,178.23,33.69241991,9.096953375,no mp data,77.67166602,1343,"3-(2,4-Dimethylphenyl)propanoic Acid"
